COUNT,X,Y,Zebra,Wildebeest,Elephant,Buffalo,Shoats,Cattle,Giraffe,Grant's Gazelles,Thomson's gazelles
1/1/1980,37.24597,-2.55405,3.6,19.3,0.0,0.0,0.0,0.0,0.0,2.9,0.0
1/1/1980,37.24603,-2.50883,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/1/1980,37.24609,-2.46361,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0
1/1/1980,37.24615,-2.41839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0
1/1/1980,37.24621,-2.37318,0.0,0.0,0.0,0.0,52.2,105.0,0.0,8.6,5.0
1/1/1980,37.24632,-2.28274,0.0,0.0,0.0,0.0,27.1,37.8,0.0,0.0,0.0
1/1/1980,37.24637,-2.23752,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0
1/1/1980,37.24643,-2.1923,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.4,0.0
1/1/1980,37.24648,-2.14708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.0
1/1/1980,37.29062,-2.78021,0.0,0.0,0.0,0.0,2.2,12.2,2.9,0.0,0.0
1/1/1980,37.29081,-2.64455,0.0,4.3,17.8,22.2,0.0,0.0,0.0,0.0,0.0
1/1/1980,37.29087,-2.59933,3.6,20.7,0.0,0.0,0.0,0.0,0.0,15.0,0.0
1/1/1980,37.29093,-2.55411,0.0,0.7,0.0,0.0,0.0,121.4,0.0,2.2,0.0
1/1/1980,37.2911,-2.41845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0
1/1/1980,37.29116,-2.37323,0.0,0.0,0.0,0.0,0.0,63.6,0.0,7.8,0.0
1/1/1980,37.29121,-2.32801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.0
1/1/1980,37.29127,-2.28279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
1/1/1980,37.29132,-2.23757,0.0,0.0,0.0,0.0,35.7,0.0,0.0,0.0,0.0
1/1/1980,37.29137,-2.19235,6.4,3.6,0.0,0.0,0.0,0.0,0.0,2.9,0.0
1/1/1980,37.29142,-2.14713,0.0,0.0,0.0,0.0,0.0,73.6,5.7,0.0,0.0
1/1/1980,37.33559,-2.78028,0.0,0.0,0.0,0.0,41.4,25.0,0.0,0.0,0.0
1/1/1980,37.33565,-2.73506,0.0,0.0,0.0,0.0,166.4,0.0,1.4,0.7,0.0
1/1/1980,37.33571,-2.68984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
1/1/1980,37.33577,-2.64461,3.6,73.6,0.0,0.0,0.0,0.0,0.7,0.0,0.0
1/1/1980,37.33583,-2.59939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0
1/1/1980,37.33589,-2.55417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0
1/1/1980,37.33595,-2.50895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0
1/1/1980,37.336,-2.46373,16.4,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0
1/1/1980,37.33611,-2.37329,0.0,0.0,0.0,0.0,0.0,122.2,0.0,0.0,0.0
1/1/1980,37.33617,-2.32806,0.0,0.0,0.0,0.0,0.0,186.4,0.0,0.0,0.0
1/1/1980,37.33622,-2.28284,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.0,0.0
1/1/1980,37.33632,-2.1924,0.0,0.0,0.0,0.0,0.0,178.6,1.4,0.0,0.0
1/1/1980,37.33637,-2.14718,0.0,25.7,0.0,0.0,0.0,0.0,0.7,5.7,0.0
1/1/1980,37.38062,-2.73512,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/1/1980,37.38068,-2.6899,0.0,0.0,0.0,0.0,0.0,23.6,0.0,0.0,0.0
1/1/1980,37.38074,-2.64467,0.0,20.7,0.0,0.0,0.0,0.0,2.9,1.4,0.0
1/1/1980,37.38091,-2.50901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0
1/1/1980,37.38096,-2.46378,3.6,0.0,0.0,0.0,0.0,225.7,0.0,0.0,0.0
1/1/1980,37.38112,-2.32812,0.0,0.0,0.0,0.0,0.0,99.3,0.0,0.0,0.0
1/1/1980,37.38117,-2.28289,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1/1/1980,37.38122,-2.23767,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0
1/1/1980,37.38127,-2.19245,0.0,0.0,0.0,0.0,53.6,0.0,2.9,0.0,0.0
1/1/1980,37.38131,-2.14722,0.0,17.8,0.0,0.0,290.7,268.6,0.0,0.0,0.0
1/1/1980,37.42547,-2.82562,0.0,0.0,0.0,0.0,128.6,53.6,0.0,2.9,0.0
1/1/1980,37.42553,-2.7804,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/1/1980,37.42559,-2.73518,5.0,0.0,0.0,0.0,0.0,65.7,0.0,0.0,0.0
1/1/1980,37.42564,-2.68995,0.0,0.7,0.0,0.0,0.0,25.7,2.2,2.2,0.0
1/1/1980,37.4257,-2.64473,0.0,0.0,0.0,0.0,0.0,40.7,0.0,2.9,0.0
1/1/1980,37.42581,-2.55428,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0
1/1/1980,37.42587,-2.50906,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0
1/1/1980,37.42592,-2.46384,0.0,0.0,0.0,0.0,157.9,87.1,0.0,0.0,0.0
1/1/1980,37.42597,-2.41861,0.0,0.0,0.0,0.0,0.0,94.3,0.0,1.4,0.0
1/1/1980,37.42602,-2.37339,0.0,0.0,0.0,0.0,2.2,0.0,0.7,0.7,0.0
1/1/1980,37.42607,-2.32817,7.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/1/1980,37.42612,-2.28294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0
1/1/1980,37.42617,-2.23772,0.0,0.0,0.0,0.0,0.0,425.0,0.7,0.0,0.0
1/1/1980,37.42621,-2.1925,0.0,17.1,0.0,0.0,0.0,0.0,0.0,6.4,0.0
1/1/1980,37.42626,-2.14727,0.0,0.0,0.0,0.0,0.0,176.4,0.0,0.0,0.0
1/1/1980,37.42631,-2.10205,0.0,0.0,0.0,0.0,0.0,120.7,0.0,0.0,0.0
1/1/1980,37.47038,-2.87091,0.0,0.0,0.0,0.0,48.6,0.0,5.7,0.0,0.0
1/1/1980,37.4705,-2.78046,0.0,0.0,0.0,0.0,8.6,0.0,0.0,0.0,0.0
1/1/1980,37.47061,-2.69001,5.7,0.0,0.0,0.0,0.0,25.7,0.0,1.4,0.0
1/1/1980,37.47067,-2.64479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0
1/1/1980,37.47077,-2.55434,8.6,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0
1/1/1980,37.47098,-2.37344,0.0,0.0,0.0,0.0,9.3,12.9,0.7,0.0,0.0
1/1/1980,37.47102,-2.32822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.0
1/1/1980,37.47107,-2.28299,0.0,0.0,0.0,0.0,65.0,2.2,0.0,0.0,0.0
1/1/1980,37.47112,-2.23777,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/1/1980,37.47116,-2.19254,0.0,17.8,0.0,0.0,0.0,0.0,0.0,10.7,0.0
1/1/1980,37.47121,-2.14732,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.7,0.0
1/1/1980,37.47125,-2.10209,0.0,3.6,0.0,0.0,0.0,128.6,0.0,0.7,0.0
1/1/1980,37.5153,-2.91619,0.0,0.0,0.0,0.0,0.0,48.6,0.0,0.0,0.0
1/1/1980,37.51535,-2.87097,0.0,0.0,0.0,0.0,0.0,7.8,2.2,6.4,0.0
1/1/1980,37.51541,-2.82574,0.0,0.0,0.0,0.0,50.7,17.8,0.0,0.0,0.0
1/1/1980,37.51547,-2.78052,0.0,0.0,0.0,0.0,72.9,18.6,0.0,0.0,0.0
1/1/1980,37.51552,-2.73529,0.0,0.0,0.0,0.0,188.6,12.9,0.0,5.7,0.0
1/1/1980,37.51563,-2.64484,0.0,0.0,0.0,0.0,0.0,0.0,0.7,3.6,0.0
1/1/1980,37.51568,-2.59962,0.0,0.0,0.0,0.0,0.0,13.6,0.0,0.0,0.0
1/1/1980,37.51574,-2.55439,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0
1/1/1980,37.51579,-2.50916,0.0,0.0,0.0,0.0,0.0,80.7,0.0,2.9,0.0
1/1/1980,37.51584,-2.46394,0.0,0.0,0.0,0.0,0.0,94.3,0.0,2.2,0.0
1/1/1980,37.51593,-2.37349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0
1/1/1980,37.51598,-2.32826,0.0,0.0,0.0,0.0,0.0,168.6,0.0,2.2,0.0
1/1/1980,37.51612,-2.19259,11.4,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/1/1980,37.51616,-2.14736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0
1/1/1980,37.56027,-2.91625,0.0,0.0,0.0,0.0,2.2,10.7,0.0,0.0,0.0
1/1/1980,37.56033,-2.87102,0.0,0.0,0.0,0.0,101.4,71.4,0.0,0.0,0.0
1/1/1980,37.56039,-2.8258,0.0,0.0,0.0,0.0,26.4,20.7,0.0,0.7,0.0
1/1/1980,37.56049,-2.73535,0.0,0.0,0.0,0.0,39.3,0.0,0.0,0.0,0.0
1/1/1980,37.56055,-2.69012,0.0,0.0,0.0,0.0,8.6,200.0,1.4,7.8,0.0
1/1/1980,37.5606,-2.64489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0
1/1/1980,37.56065,-2.59967,0.0,0.0,0.0,0.0,0.0,23.6,0.0,0.0,0.0
1/1/1980,37.5607,-2.55444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.0
1/1/1980,37.56075,-2.50921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0
1/1/1980,37.56084,-2.41876,0.0,0.0,0.0,0.0,0.0,105.7,0.0,0.0,0.0
1/1/1980,37.56089,-2.37354,0.0,0.0,0.0,0.0,127.1,0.0,0.0,2.9,0.0
1/1/1980,37.56098,-2.28308,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
1/1/1980,37.56102,-2.23786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,0.0
1/1/1980,37.56107,-2.19263,0.0,2.2,0.0,0.0,0.0,145.7,0.0,20.0,0.0
1/1/1980,37.56111,-2.1474,0.0,0.0,0.0,0.0,0.0,122.9,1.4,0.0,0.0
1/1/1980,37.6052,-2.96153,0.0,0.0,0.0,0.0,65.0,101.4,0.0,0.0,0.0
1/1/1980,37.60525,-2.91631,0.0,0.0,0.0,0.0,77.8,0.0,0.0,0.0,0.0
1/1/1980,37.60531,-2.87108,0.0,0.0,0.0,0.0,17.1,17.1,0.0,0.0,0.0
1/1/1980,37.60536,-2.82585,0.0,0.0,0.0,0.0,28.6,0.0,0.7,0.0,0.0
1/1/1980,37.60541,-2.78062,2.2,0.0,0.0,0.0,0.0,64.3,0.0,0.0,0.0
1/1/1980,37.60546,-2.7354,0.0,0.0,0.0,0.0,0.0,79.3,0.0,0.0,0.0
1/1/1980,37.60552,-2.69017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0
1/1/1980,37.60557,-2.64494,2.2,0.0,0.0,0.0,0.0,36.4,1.4,6.4,0.0
1/1/1980,37.60566,-2.55449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,0.0
1/1/1980,37.60571,-2.50926,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/1/1980,37.60576,-2.46404,0.0,0.0,0.0,0.0,0.0,95.7,0.0,0.0,0.0
1/1/1980,37.60589,-2.32835,0.0,0.0,0.0,0.0,0.0,168.6,0.0,10.7,0.0
1/1/1980,37.60594,-2.28313,0.0,0.0,0.0,0.0,111.4,233.6,2.9,0.0,0.0
1/1/1980,37.60598,-2.2379,0.0,27.8,0.0,0.0,0.0,109.3,0.0,0.0,0.0
1/1/1980,37.60602,-2.19267,0.0,26.4,0.0,0.0,0.0,0.0,0.0,0.7,0.0
1/1/1980,37.65018,-2.96159,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0
1/1/1980,37.65023,-2.91636,0.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0
1/1/1980,37.65028,-2.87113,0.0,0.0,0.0,0.0,62.2,124.3,0.0,0.0,0.0
1/1/1980,37.65033,-2.8259,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0
1/1/1980,37.65039,-2.78068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0
1/1/1980,37.65044,-2.73545,0.0,0.0,0.0,0.0,0.0,40.7,0.0,0.0,0.0
1/1/1980,37.65053,-2.64499,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/1/1980,37.65058,-2.59977,5.7,0.0,0.0,0.0,0.0,149.3,0.0,2.9,0.0
1/1/1980,37.65063,-2.55454,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0
1/1/1980,37.65093,-2.23794,6.4,0.0,0.0,0.0,0.0,0.0,1.4,3.6,0.0
1/1/1980,37.65097,-2.19271,0.0,0.7,0.0,0.0,0.0,0.0,6.4,0.0,0.0
1/1/1980,37.69516,-2.96164,0.0,0.0,0.0,0.0,0.0,128.6,0.0,0.0,0.0
1/1/1980,37.69526,-2.87118,0.0,0.0,0.0,0.0,8.6,20.0,3.6,2.9,0.0
1/1/1980,37.69536,-2.78073,2.9,0.0,0.0,0.0,0.0,88.6,0.0,2.2,0.0
1/1/1980,37.69541,-2.7355,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/1/1980,37.69546,-2.69027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.0
1/1/1980,37.6955,-2.64504,12.9,0.0,0.0,0.0,117.1,0.0,0.0,0.0,0.0
1/1/1980,37.69555,-2.59981,17.8,0.0,0.0,0.0,0.0,60.0,1.4,0.0,0.0
1/1/1980,37.69564,-2.50935,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/1/1980,37.69568,-2.46413,0.0,0.0,0.0,0.0,0.0,0.0,3.6,12.2,2.2
1/1/1980,37.74047,-2.64509,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0
1/1/1980,37.74052,-2.59986,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0
1/1/1980,37.74056,-2.55463,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1/1/1980,37.7406,-2.5094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0
1/1/1980,37.7854,-2.69036,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/1/1980,37.78544,-2.64513,0.0,0.0,0.0,10.7,0.0,0.0,0.7,0.0,0.0
1/1/1980,37.83037,-2.6904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0
1/1/1980,37.83046,-2.59994,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0
1/1/1980,37.87535,-2.69045,0.0,0.0,0.0,0.0,0.0,0.0,3.6,7.8,0.0
1/3/1982,36.84148,-2.50823,0.0,0.0,0.0,0.0,0.0,0.0,2.9,1.4,0.0
1/3/1982,36.84163,-2.41781,0.0,0.0,0.0,0.0,21.4,0.0,0.0,1.4,0.0
1/3/1982,36.93137,-2.50838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0
1/3/1982,36.93144,-2.46317,0.0,0.0,0.0,0.0,67.1,0.0,1.4,3.6,0.0
1/3/1982,36.93151,-2.41795,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0
1/3/1982,36.97618,-2.59887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0
1/3/1982,36.97625,-2.55366,0.0,0.0,0.0,0.0,34.3,3.6,0.7,3.6,1.4
1/3/1982,36.97632,-2.50845,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0
1/3/1982,36.97639,-2.46323,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0
1/3/1982,36.97646,-2.41802,0.0,0.0,0.0,0.0,0.0,92.9,0.0,0.0,0.0
1/3/1982,36.97659,-2.3276,0.0,0.0,0.0,0.0,92.2,30.0,0.0,2.9,0.0
1/3/1982,37.02113,-2.59894,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/3/1982,37.02127,-2.50851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0
1/3/1982,37.02134,-2.4633,0.0,0.0,0.0,0.0,0.0,67.8,0.0,0.0,0.0
1/3/1982,37.0214,-2.41809,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0
1/3/1982,37.02153,-2.32766,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0
1/3/1982,37.06602,-2.64423,23.6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/3/1982,37.06609,-2.59901,12.9,12.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/3/1982,37.06648,-2.32772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0
1/3/1982,37.06654,-2.28251,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0
1/3/1982,37.11098,-2.64429,17.8,9.3,0.0,0.0,17.1,0.7,0.0,0.7,7.1
1/3/1982,37.11104,-2.59908,17.8,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/3/1982,37.11117,-2.50865,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
1/3/1982,37.11136,-2.373,0.0,0.0,0.0,0.0,56.4,0.0,0.0,2.2,0.0
1/3/1982,37.11142,-2.32778,0.0,0.0,0.0,0.0,0.0,352.9,0.7,4.3,0.0
1/3/1982,37.11148,-2.28257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.0
1/3/1982,37.15587,-2.68958,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/3/1982,37.15593,-2.64436,0.0,7.1,0.0,0.0,0.0,0.0,0.0,7.8,0.0
1/3/1982,37.156,-2.59915,7.8,9.3,3.6,0.0,0.0,0.0,0.0,0.0,0.0
1/3/1982,37.15619,-2.46349,0.0,0.0,0.0,0.0,29.3,23.6,0.0,0.0,0.0
1/3/1982,37.15643,-2.28262,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0
1/3/1982,37.15654,-2.19219,0.0,0.0,0.0,0.0,190.7,15.7,0.0,1.4,0.0
1/3/1982,37.20076,-2.73486,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/3/1982,37.20083,-2.68965,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0
1/3/1982,37.20089,-2.64443,0.0,1.4,7.8,0.0,0.0,0.0,0.0,10.7,0.0
1/3/1982,37.20102,-2.55399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0
1/3/1982,37.20126,-2.37312,0.0,0.0,0.0,0.0,0.0,240.7,0.0,0.0,0.0
1/3/1982,37.20132,-2.3279,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.7,0.0
1/3/1982,37.20148,-2.19224,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0
1/3/1982,37.20153,-2.14703,0.0,0.0,0.0,0.0,81.4,30.7,0.0,0.0,0.0
1/3/1982,37.24572,-2.73493,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/3/1982,37.24579,-2.68971,3.6,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0
1/3/1982,37.24585,-2.64449,36.4,40.0,2.2,5.0,0.0,0.0,0.0,0.0,0.0
1/3/1982,37.24597,-2.55405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,0.0
1/3/1982,37.24603,-2.50883,7.1,0.0,0.0,0.0,0.0,2.2,0.0,1.4,0.0
1/3/1982,37.24609,-2.46361,2.2,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0
1/3/1982,37.24615,-2.41839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0
1/3/1982,37.24626,-2.32796,0.0,0.0,0.0,0.0,0.0,75.7,0.0,0.0,0.0
1/3/1982,37.24643,-2.1923,0.0,0.0,0.0,0.0,0.0,105.0,0.0,3.6,0.0
1/3/1982,37.24648,-2.14708,0.0,10.7,0.0,0.0,99.3,81.4,1.4,11.4,0.7
1/3/1982,37.29062,-2.78021,2.9,0.0,0.0,0.0,0.0,21.4,1.4,10.0,0.0
1/3/1982,37.29075,-2.68977,0.0,0.0,0.0,0.0,60.7,147.1,0.0,0.0,0.0
1/3/1982,37.29081,-2.64455,185.7,140.7,0.0,0.0,0.0,0.0,0.0,0.0,0.7
1/3/1982,37.29087,-2.59933,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/3/1982,37.29093,-2.55411,0.0,0.0,0.0,0.0,139.3,6.4,0.0,0.0,0.0
1/3/1982,37.29099,-2.50889,0.0,0.0,0.0,0.0,0.0,114.3,0.0,1.4,0.0
1/3/1982,37.29105,-2.46367,4.3,0.0,0.0,0.0,0.0,50.7,2.2,0.0,0.0
1/3/1982,37.2911,-2.41845,0.0,0.0,0.0,0.0,25.0,62.9,0.0,0.0,0.0
1/3/1982,37.29127,-2.28279,0.0,0.0,0.0,0.0,95.0,30.0,0.7,0.7,0.0
1/3/1982,37.29137,-2.19235,4.3,4.3,0.0,0.0,41.4,8.6,0.0,6.4,2.2
1/3/1982,37.29142,-2.14713,0.0,0.0,0.0,0.0,0.0,10.7,0.0,0.7,0.0
1/3/1982,37.33559,-2.78028,0.0,0.0,0.0,0.0,0.0,17.8,3.6,4.3,0.0
1/3/1982,37.33571,-2.68984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0
1/3/1982,37.33577,-2.64461,16.4,41.4,0.0,0.0,0.0,85.0,0.0,0.0,0.0
1/3/1982,37.33583,-2.59939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0
1/3/1982,37.33595,-2.50895,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0
1/3/1982,37.336,-2.46373,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,0.0
1/3/1982,37.33606,-2.41851,0.0,0.0,0.0,0.0,0.0,0.0,1.4,8.6,0.0
1/3/1982,37.33611,-2.37329,0.0,0.0,0.0,0.0,0.0,7.1,0.0,0.0,0.0
1/3/1982,37.33617,-2.32806,0.0,0.0,0.0,0.0,0.0,114.3,2.9,0.0,0.0
1/3/1982,37.33632,-2.1924,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0
1/3/1982,37.33637,-2.14718,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0
1/3/1982,37.3805,-2.82556,17.1,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0
1/3/1982,37.38056,-2.78034,9.3,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0
1/3/1982,37.38062,-2.73512,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0
1/3/1982,37.38068,-2.6899,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3.6,0.0
1/3/1982,37.38074,-2.64467,19.3,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/3/1982,37.38085,-2.55423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0
1/3/1982,37.38096,-2.46378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0
1/3/1982,37.38101,-2.41856,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0
1/3/1982,37.38112,-2.32812,0.0,0.0,0.0,0.0,0.7,71.4,2.2,4.3,0.0
1/3/1982,37.38117,-2.28289,0.0,0.0,0.0,0.0,0.0,60.7,2.9,1.4,0.0
1/3/1982,37.38127,-2.19245,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0
1/3/1982,37.38131,-2.14722,0.0,0.0,0.0,0.0,97.8,0.0,0.0,0.0,0.0
1/3/1982,37.42547,-2.82562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0
1/3/1982,37.42553,-2.7804,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1/3/1982,37.42559,-2.73518,0.0,0.0,0.0,0.0,0.0,106.4,0.0,5.0,0.0
1/3/1982,37.42564,-2.68995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0
1/3/1982,37.4257,-2.64473,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,0.0
1/3/1982,37.42581,-2.55428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0
1/3/1982,37.42592,-2.46384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0
1/3/1982,37.42597,-2.41861,0.0,0.0,0.0,0.0,0.0,53.6,0.0,0.0,0.0
1/3/1982,37.42602,-2.37339,0.0,0.0,0.0,0.0,0.0,62.9,0.0,0.0,0.0
1/3/1982,37.42607,-2.32817,0.0,0.0,0.0,0.0,85.7,0.0,0.0,1.4,0.0
1/3/1982,37.42621,-2.1925,0.0,0.0,0.0,0.0,84.3,42.2,0.0,0.0,0.0
1/3/1982,37.42626,-2.14727,0.0,8.6,0.0,0.0,171.4,11.4,0.7,0.0,0.0
1/3/1982,37.42631,-2.10205,0.0,29.3,0.0,0.0,78.6,90.7,0.0,15.7,1.4
1/3/1982,37.47038,-2.87091,0.0,0.0,0.0,0.0,121.4,10.7,0.0,5.7,0.0
1/3/1982,37.47044,-2.82568,0.0,0.0,0.0,0.0,0.0,101.4,9.3,1.4,0.0
1/3/1982,37.4705,-2.78046,1.4,0.0,0.0,0.0,180.7,0.0,0.0,0.0,0.0
1/3/1982,37.47055,-2.73524,0.0,0.0,0.0,0.0,27.8,0.0,0.0,0.0,0.0
1/3/1982,37.47061,-2.69001,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0
1/3/1982,37.47083,-2.50911,0.0,0.0,0.0,0.0,0.0,55.7,0.0,3.6,0.0
1/3/1982,37.47088,-2.46389,0.0,0.0,0.0,0.0,130.0,21.4,0.0,2.2,0.0
1/3/1982,37.47098,-2.37344,0.0,0.0,0.0,0.0,30.0,27.8,0.0,0.0,0.0
1/3/1982,37.47102,-2.32822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0
1/3/1982,37.47116,-2.19254,0.0,0.0,0.0,0.0,241.4,0.0,0.0,2.2,0.0
1/3/1982,37.47121,-2.14732,0.0,0.0,0.0,0.0,0.0,127.8,0.0,0.0,0.0
1/3/1982,37.47125,-2.10209,0.0,27.8,0.0,0.0,25.7,75.7,0.0,0.0,0.0
1/3/1982,37.51535,-2.87097,7.8,0.0,0.0,0.0,0.0,19.3,4.3,9.3,0.0
1/3/1982,37.51547,-2.78052,0.0,0.0,0.0,0.0,10.7,22.9,0.0,0.0,0.0
1/3/1982,37.51552,-2.73529,3.6,3.6,0.0,0.0,26.4,280.0,0.7,4.3,0.0
1/3/1982,37.51558,-2.69007,0.0,0.0,0.0,0.0,0.0,32.9,0.0,0.0,0.0
1/3/1982,37.51563,-2.64484,2.2,0.0,0.0,0.0,0.0,0.0,1.4,5.0,0.0
